Continent,Subregion,Country,Year,Period,Medium,High,Low
Africa,Western Africa,Guinea,1988,past,5982484,5982484,5982484
Africa,Western Africa,Guinea-Bissau,1988,past,933046,933046,933046
Africa,Western Africa,Liberia,1988,past,2134105,2134105,2134105
Africa,Western Africa,Mali,1988,past,8171525,8171525,8171525
Africa,Western Africa,Mauritania,1988,past,1930427,1930427,1930427
Africa,Western Africa,Niger,1988,past,7548429,7548429,7548429
Africa,Western Africa,Nigeria,1988,past,90395278,90395278,90395278
Africa,Western Africa,Saint Helena,1988,past,6759,6759,6759
Africa,Western Africa,Senegal,1988,past,7086624,7086624,7086624
Africa,Western Africa,Sierra Leone,1988,past,4156636,4156636,4156636
Africa,Western Africa,Togo,1988,past,3577469,3577469,3577469
Asia,Eastern Asia,China,1988,past,1137724234,1137724234,1137724234
Asia,Eastern Asia,China; Hong Kong SAR,1988,past,5557380,5557380,5557380
Asia,Eastern Asia,China; Macao SAR,1988,past,320774,320774,320774
Asia,Eastern Asia,China; Taiwan Province of China,1988,past,20042355,20042355,20042355
Asia,Eastern Asia,Dem. People's Republic of Korea,1988,past,19708316,19708316,19708316
Asia,Eastern Asia,Japan,1988,past,123584522,123584522,123584522
Asia,Eastern Asia,Mongolia,1988,past,2089709,2089709,2089709
Asia,Eastern Asia,Republic of Korea,1988,past,42086668,42086668,42086668
Asia,Central Asia,Kazakhstan,1988,past,16205998,16205998,16205998
Asia,Central Asia,Kyrgyzstan,1988,past,4239283,4239283,4239283
Asia,Central Asia,Tajikistan,1988,past,5001172,5001172,5001172
Asia,Central Asia,Turkmenistan,1988,past,3493892,3493892,3493892
Asia,Central Asia,Uzbekistan,1988,past,19443890,19443890,19443890
Asia,Southern Asia,Afghanistan,1988,past,11618008,11618008,11618008
Asia,Southern Asia,Bangladesh,1988,past,98186350,98186350,98186350
Asia,Southern Asia,Bhutan,1988,past,509532,509532,509532
Asia,Southern Asia,India,1988,past,837468938,837468938,837468938
Asia,Southern Asia,Iran (Islamic Republic of),1988,past,53077312,53077312,53077312
Asia,Southern Asia,Maldives,1988,past,209787,209787,209787
Asia,Southern Asia,Nepal,1988,past,18020755,18020755,18020755
Asia,Southern Asia,Pakistan,1988,past,101389603,101389603,101389603
Asia,Southern Asia,Sri Lanka,1988,past,16878186,16878186,16878186
Asia,South-Eastern Asia,Brunei Darussalam,1988,past,244405,244405,244405
Asia,South-Eastern Asia,Cambodia,1988,past,8435909,8435909,8435909
Asia,South-Eastern Asia,Indonesia,1988,past,174975953,174975953,174975953
Asia,South-Eastern Asia,Lao People's Democratic Republic,1988,past,4020817,4020817,4020817
Asia,South-Eastern Asia,Malaysia,1988,past,17022470,17022470,17022470
Asia,South-Eastern Asia,Myanmar,1988,past,40085653,40085653,40085653
Asia,South-Eastern Asia,Philippines,1988,past,58794999,58794999,58794999
Asia,South-Eastern Asia,Singapore,1988,past,2873279,2873279,2873279
Asia,South-Eastern Asia,Thailand,1988,past,54891520,54891520,54891520
Asia,South-Eastern Asia,Timor-Leste,1988,past,701812,701812,701812
Asia,South-Eastern Asia,Viet Nam,1988,past,65120432,65120432,65120432
Asia,Western Asia,Armenia,1988,past,3504667,3504667,3504667
Asia,Western Asia,Azerbaijan,1988,past,7010027,7010027,7010027
Asia,Western Asia,Bahrain,1988,past,465198,465198,465198
Asia,Western Asia,Cyprus,1988,past,736476,736476,736476
Asia,Western Asia,Georgia,1988,past,5380820,5380820,5380820
Asia,Western Asia,Iraq,1988,past,16612319,16612319,16612319
Asia,Western Asia,Israel,1988,past,4241786,4241786,4241786
Asia,Western Asia,Jordan,1988,past,3256552,3256552,3256552
Asia,Western Asia,Kuwait,1988,past,2034850,2034850,2034850
Asia,Western Asia,Lebanon,1988,past,2684682,2684682,2684682
Asia,Western Asia,Oman,1988,past,1678119,1678119,1678119
Asia,Western Asia,Qatar,1988,past,443611,443611,443611
Asia,Western Asia,Saudi Arabia,1988,past,15070082,15070082,15070082
Asia,Western Asia,State of Palestine,1988,past,1946376,1946376,1946376
Asia,Western Asia,Syrian Arab Republic,1988,past,11719064,11719064,11719064
Asia,Western Asia,Turkey,1988,past,52053764,52053764,52053764
Asia,Western Asia,United Arab Emirates,1988,past,1627068,1627068,1627068
Asia,Western Asia,Yemen,1988,past,10730864,10730864,10730864
Europe,Eastern Europe,Belarus,1988,past,10081209,10081209,10081209
Europe,Eastern Europe,Bulgaria,1988,past,8936652,8936652,8936652
Europe,Eastern Europe,Czechia,1988,past,10330925,10330925,10330925
Europe,Eastern Europe,Hungary,1988,past,10434539,10434539,10434539
Europe,Eastern Europe,Poland,1988,past,37697360,37697360,37697360
Europe,Eastern Europe,Republic of Moldova,1988,past,4322338,4322338,4322338
Europe,Eastern Europe,Romania,1988,past,23393739,23393739,23393739
Europe,Eastern Europe,Russian Federation,1988,past,146013482,146013482,146013482
Europe,Eastern Europe,Slovakia,1988,past,5244036,5244036,5244036
Europe,Eastern Europe,Ukraine,1988,past,51338392,51338392,51338392
Europe,Northern Europe,Channel Islands,1988,past,138250,138250,138250
Europe,Northern Europe,Denmark,1988,past,5122442,5122442,5122442
Europe,Northern Europe,Estonia,1988,past,1564200,1564200,1564200
Europe,Northern Europe,Faroe Islands,1988,past,46833,46833,46833
Europe,Northern Europe,Finland,1988,past,4961097,4961097,4961097
Europe,Northern Europe,Iceland,1988,past,249755,249755,249755
Europe,Northern Europe,Ireland,1988,past,3512179,3512179,3512179
Europe,Northern Europe,Isle of Man,1988,past,67927,67927,67927
Europe,Northern Europe,Latvia,1988,past,2649835,2649835,2649835
Europe,Northern Europe,Lithuania,1988,past,3658496,3658496,3658496
Europe,Northern Europe,Norway,1988,past,4205959,4205959,4205959
Europe,Northern Europe,Sweden,1988,past,8464790,8464790,8464790
Europe,Northern Europe,United Kingdom,1988,past,56812754,56812754,56812754
Europe,Southern Europe,Albania,1988,past,3200972,3200972,3200972
Europe,Southern Europe,Andorra,1988,past,50433,50433,50433
Europe,Southern Europe,Bosnia and Herzegovina,1988,past,4509462,4509462,4509462
Europe,Southern Europe,Croatia,1988,past,4773684,4773684,4773684
Europe,Southern Europe,Gibraltar,1988,past,29164,29164,29164
Europe,Southern Europe,Greece,1988,past,10101349,10101349,10101349
Europe,Southern Europe,Holy See,1988,past,754,754,754
Europe,Southern Europe,Italy,1988,past,57018193,57018193,57018193
Europe,Southern Europe,Malta,1988,past,355796,355796,355796
Europe,Southern Europe,Montenegro,1988,past,616054,616054,616054
Europe,Southern Europe,Portugal,1988,past,9899198,9899198,9899198
Europe,Southern Europe,San Marino,1988,past,23548,23548,23548
Europe,Southern Europe,Serbia,1988,past,9397310,9397310,9397310
Europe,Southern Europe,Slovenia,1988,past,1991387,1991387,1991387
Europe,Southern Europe,Spain,1988,past,39038686,39038686,39038686
Europe,Southern Europe,North Macedonia,1988,past,1995508,1995508,1995508
Europe,Western Europe,Austria,1988,past,7658856,7658856,7658856
Europe,Western Europe,Belgium,1988,past,9959011,9959011,9959011
Europe,Western Europe,France,1988,past,56126337,56126337,56126337
Europe,Western Europe,Germany,1988,past,78307525,78307525,78307525
Europe,Western Europe,Liechtenstein,1988,past,28135,28135,28135
Europe,Western Europe,Luxembourg,1988,past,374118,374118,374118
Europe,Western Europe,Monaco,1988,past,29232,29232,29232
Europe,Western Europe,Netherlands,1988,past,14774031,14774031,14774031
Europe,Western Europe,Switzerland,1988,past,6550730,6550730,6550730
America,Caribbean,Anguilla,1988,past,8222,8222,8222
America,Caribbean,Antigua and Barbuda,1988,past,61758,61758,61758
America,Caribbean,Aruba,1988,past,61072,61072,61072
America,Caribbean,Bahamas,1988,past,247451,247451,247451
America,Caribbean,Barbados,1988,past,258970,258970,258970
America,Caribbean,British Virgin Islands,1988,past,16155,16155,16155
America,Caribbean,Bonaire; Sint Eustatius and Saba,1988,past,12485,12485,12485
America,Caribbean,Cayman Islands,1988,past,22775,22775,22775
America,Caribbean,Cuba,1988,past,10397519,10397519,10397519
America,Caribbean,Curaçao,1988,past,148353,148353,148353
America,Caribbean,Dominica,1988,past,71212,71212,71212
America,Caribbean,Dominican Republic,1988,past,6863438,6863438,6863438
America,Caribbean,Grenada,1988,past,98126,98126,98126
America,Caribbean,Guadeloupe,1988,past,370913,370913,370913
America,Caribbean,Haiti,1988,past,6758222,6758222,6758222
America,Caribbean,Jamaica,1988,past,2389415,2389415,2389415
America,Caribbean,Martinique,1988,past,351708,351708,351708
America,Caribbean,Montserrat,1988,past,10632,10632,10632
America,Caribbean,Puerto Rico,1988,past,3345571,3345571,3345571
America,Caribbean,Saint Kitts and Nevis,1988,past,40633,40633,40633
America,Caribbean,Saint Lucia,1988,past,133364,133364,133364
America,Caribbean,Saint Vincent and the Grenadines,1988,past,106533,106533,106533
America,Caribbean,Sint Maarten (Dutch part),1988,past,25334,25334,25334
America,Caribbean,Trinidad and Tobago,1988,past,1204150,1204150,1204150
America,Caribbean,Turks and Caicos Islands,1988,past,11091,11091,11091
America,Caribbean,United States Virgin Islands,1988,past,104315,104315,104315
America,Central America,Belize,1988,past,179023,179023,179023
America,Central America,Costa Rica,1988,past,2960932,2960932,2960932
America,Central America,El Salvador,1988,past,5133273,5133273,5133273
America,Central America,Guatemala,1988,past,8842571,8842571,8842571
America,Central America,Honduras,1988,past,4677023,4677023,4677023
America,Central America,Mexico,1988,past,80788725,80788725,80788725
America,Central America,Nicaragua,1988,past,3995529,3995529,3995529
America,Central America,Panama,1988,past,2368556,2368556,2368556
America,South America,Argentina,1988,past,31668939,31668939,31668939
America,South America,Bolivia (Plurinational State of),1988,past,6580318,6580318,6580318
America,South America,Brazil,1988,past,143627505,143627505,143627505
America,South America,Chile,1988,past,12847712,12847712,12847712
America,South America,Colombia,1988,past,31822527,31822527,31822527
America,South America,Ecuador,1988,past,9755576,9755576,9755576
America,South America,Falkland Islands (Malvinas),1988,past,1885,1885,1885
America,South America,French Guiana,1988,past,104222,104222,104222
America,South America,Guyana,1988,past,750641,750641,750641
America,South America,Paraguay,1988,past,4001678,4001678,4001678
America,South America,Peru,1988,past,21153462,21153462,21153462
America,South America,Suriname,1988,past,388877,388877,388877
America,South America,Uruguay,1988,past,3068714,3068714,3068714
America,South America,Venezuela (Bolivarian Republic of),1988,past,18698850,18698850,18698850
America,Northern America,Bermuda,1988,past,60839,60839,60839
America,Northern America,Canada,1988,past,26806125,26806125,26806125
America,Northern America,Greenland,1988,past,54880,54880,54880
America,Northern America,Saint Pierre and Miquelon,1988,past,6236,6236,6236
America,Northern America,United States of America,1988,past,247372258,247372258,247372258
Oceania,Australia/New Zealand,Australia,1988,past,16452258,16452258,16452258
Oceania,Australia/New Zealand,New Zealand,1988,past,3332787,3332787,3332787
Oceania,Melanesia,Fiji,1988,past,722924,722924,722924
Oceania,Melanesia,New Caledonia,1988,past,163655,163655,163655
Oceania,Melanesia,Papua New Guinea,1988,past,4399320,4399320,4399320
Oceania,Melanesia,Solomon Islands,1988,past,294976,294976,294976
Oceania,Melanesia,Vanuatu,1988,past,139319,139319,139319
Oceania,Micronesia,Guam,1988,past,124674,124674,124674
Oceania,Micronesia,Kiribati,1988,past,69087,69087,69087
Oceania,Micronesia,Marshall Islands,1988,past,44092,44092,44092
Oceania,Micronesia,Micronesia (Fed. States of),1988,past,91984,91984,91984
Oceania,Micronesia,Nauru,1988,past,9058,9058,9058
Oceania,Micronesia,Northern Mariana Islands,1988,past,40294,40294,40294
Oceania,Micronesia,Palau,1988,past,14400,14400,14400
Oceania,Polynesia,American Samoa,1988,past,44346,44346,44346
Oceania,Polynesia,Cook Islands,1988,past,17898,17898,17898
Oceania,Polynesia,French Polynesia,1988,past,191260,191260,191260
Oceania,Polynesia,Niue,1988,past,2446,2446,2446
Oceania,Polynesia,Samoa,1988,past,161369,161369,161369
Oceania,Polynesia,Tokelau,1988,past,1663,1663,1663
Oceania,Polynesia,Tonga,1988,past,94592,94592,94592
Oceania,Polynesia,Tuvalu,1988,past,8637,8637,8637
Oceania,Polynesia,Wallis and Futuna Islands,1988,past,13848,13848,13848
Africa,Eastern Africa,Burundi,1993,past,5798054,5798054,5798054
Africa,Eastern Africa,Comoros,1993,past,449270,449270,449270
Africa,Eastern Africa,Djibouti,1993,past,618504,618504,618504
Africa,Eastern Africa,Eritrea,1993,past,2238631,2238631,2238631
Africa,Eastern Africa,Ethiopia,1993,past,53295556,53295556,53295556
Africa,Eastern Africa,Kenya,1993,past,26136217,26136217,26136217
Africa,Eastern Africa,Madagascar,1993,past,12675469,12675469,12675469
Africa,Eastern Africa,Malawi,1993,past,9710335,9710335,9710335
Africa,Eastern Africa,Mauritius,1993,past,1098604,1098604,1098604
Africa,Eastern Africa,Mayotte,1993,past,111633,111633,111633
Africa,Eastern Africa,Mozambique,1993,past,14370950,14370950,14370950
Africa,Eastern Africa,Réunion,1993,past,647590,647590,647590
Africa,Eastern Africa,Rwanda,1993,past,6263758,6263758,6263758
Africa,Eastern Africa,Seychelles,1993,past,74071,74071,74071
Africa,Eastern Africa,Somalia,1993,past,7315864,7315864,7315864
Africa,Eastern Africa,South Sudan,1993,past,5185712,5185712,5185712
Africa,Eastern Africa,Uganda,1993,past,19175986,19175986,19175986
Africa,Eastern Africa,United Republic of Tanzania,1993,past,27887204,27887204,27887204
Africa,Eastern Africa,Zambia,1993,past,8656484,8656484,8656484
Africa,Eastern Africa,Zimbabwe,1993,past,11092775,11092775,11092775
Africa,Middle Africa,Angola,1993,past,13075044,13075044,13075044
Africa,Middle Africa,Cameroon,1993,past,12864091,12864091,12864091
Africa,Middle Africa,Central African Republic,1993,past,3046148,3046148,3046148
Africa,Middle Africa,Chad,1993,past,6563925,6563925,6563925
Africa,Middle Africa,Congo,1993,past,2559880,2559880,2559880
Africa,Middle Africa,Democratic Republic of the Congo,1993,past,38815835,38815835,38815835
Africa,Middle Africa,Equatorial Guinea,1993,past,462637,462637,462637
Africa,Middle Africa,Gabon,1993,past,1029769,1029769,1029769
Africa,Middle Africa,Sao Tome and Principe,1993,past,127066,127066,127066
Africa,Northern Africa,Algeria,1993,past,27635517,27635517,27635517
Africa,Northern Africa,Egypt,1993,past,59880656,59880656,59880656
Africa,Northern Africa,Libya,1993,past,4755134,4755134,4755134
Africa,Northern Africa,Morocco,1993,past,26155204,26155204,26155204
Africa,Northern Africa,Sudan,1993,past,22527837,22527837,22527837
Africa,Northern Africa,Tunisia,1993,past,8795934,8795934,8795934
Africa,Northern Africa,Western Sahara,1993,past,239334,239334,239334
Africa,Southern Africa,Botswana,1993,past,1399110,1399110,1399110
Africa,Southern Africa,Lesotho,1993,past,1822237,1822237,1822237
Africa,Southern Africa,Namibia,1993,past,1555098,1555098,1555098
Africa,Southern Africa,South Africa,1993,past,39633754,39633754,39633754
Africa,Southern Africa,Eswatini,1993,past,887706,887706,887706
Africa,Western Africa,Benin,1993,past,5521761,5521761,5521761
Africa,Western Africa,Burkina Faso,1993,past,9552473,9552473,9552473
Africa,Western Africa,Cabo Verde,1993,past,366057,366057,366057
Africa,Western Africa,Côte d'Ivoire,1993,past,13271638,13271638,13271638
Africa,Western Africa,Gambia,1993,past,1060861,1060861,1060861
Africa,Western Africa,Ghana,1993,past,16106756,16106756,16106756
Africa,Western Africa,Guinea,1993,past,6897171,6897171,6897171
Africa,Western Africa,Guinea-Bissau,1993,past,1043421,1043421,1043421
Africa,Western Africa,Liberia,1993,past,1976701,1976701,1976701
Africa,Western Africa,Mali,1993,past,9087173,9087173,9087173
Africa,Western Africa,Mauritania,1993,past,2198538,2198538,2198538
Africa,Western Africa,Niger,1993,past,8860297,8860297,8860297
Africa,Western Africa,Nigeria,1993,past,102700751,102700751,102700751
Africa,Western Africa,Saint Helena,1993,past,6394,6394,6394
Africa,Western Africa,Senegal,1993,past,8226749,8226749,8226749
Africa,Western Africa,Sierra Leone,1993,past,4328965,4328965,4328965
Africa,Western Africa,Togo,1993,past,4029044,4029044,4029044
Asia,Eastern Asia,China,1993,past,1218817059,1218817059,1218817059
Asia,Eastern Asia,China; Hong Kong SAR,1993,past,5928336,5928336,5928336
Asia,Eastern Asia,China; Macao SAR,1993,past,370195,370195,370195
Asia,Eastern Asia,China; Taiwan Province of China,1993,past,21044700,21044700,21044700
Asia,Eastern Asia,Dem. People's Republic of Korea,1993,past,21265832,21265832,21265832
Asia,Eastern Asia,Japan,1993,past,125707407,125707407,125707407
Asia,Eastern Asia,Mongolia,1993,past,2263196,2263196,2263196
Asia,Eastern Asia,Republic of Korea,1993,past,44335037,44335037,44335037
Asia,Central Asia,Kazakhstan,1993,past,16181161,16181161,16181161
Asia,Central Asia,Kyrgyzstan,1993,past,4483844,4483844,4483844
Asia,Central Asia,Tajikistan,1993,past,5593317,5593317,5593317
Asia,Central Asia,Turkmenistan,1993,past,4010789,4010789,4010789
